report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:15:01 +0000 UTC,2024-11-21 00:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000897,0.000609,0.001131,0.000897,,,,,,,,143650155.4,143527936,143818752,143650155.4,133033191.2,132886528,133201920,133033191.2
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:15:01 +0000 UTC,2024-11-21 00:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000006,0,0.000053,0.000006,0,0,0,268435456,268435456,268435456,268435456,12442828.8,12423168,12455936,12442828.8,9448652.8,9428992,9461760,9448652.8
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:15:01 +0000 UTC,2024-11-21 00:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000897,0.000609,0.001131,0.000897,,,,,,,,143650155.4,143527936,143818752,143650155.4,133033191.2,132886528,133201920,133033191.2
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:30:01 +0000 UTC,2024-11-21 00:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000073,0.000007,0,0,0,268435456,268435456,268435456,268435456,12441736.53,12423168,12455936,12441736.53,9447560.533,9428992,9461760,9447560.533
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:30:01 +0000 UTC,2024-11-21 00:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000922,0.000708,0.001103,0.000922,,,,,,,,143525425.5,143339520,143785984,143525425.5,135854146.1,132829184,138313728,135854146.1
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:30:01 +0000 UTC,2024-11-21 00:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000073,0.000007,0,0,0,268435456,268435456,268435456,268435456,12441736.53,12423168,12455936,12441736.53,9447560.533,9428992,9461760,9447560.533
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:30:01 +0000 UTC,2024-11-21 00:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000922,0.000708,0.001103,0.000922,,,,,,,,143525425.5,143339520,143785984,143525425.5,135854146.1,132829184,138313728,135854146.1
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:45:01 +0000 UTC,2024-11-21 01:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000929,0.0006,0.001273,0.000929,,,,,,,,143653722.8,143507456,143822848,143653722.8,136826747.9,136581120,137027584,136826747.9
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:45:01 +0000 UTC,2024-11-21 01:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000006,0,0.000032,0.000006,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:45:01 +0000 UTC,2024-11-21 01:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000929,0.0006,0.001273,0.000929,,,,,,,,143653722.8,143507456,143822848,143653722.8,136826747.9,136581120,137027584,136826747.9
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 00:45:01 +0000 UTC,2024-11-21 01:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000006,0,0.000032,0.000006,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:00:01 +0000 UTC,2024-11-21 01:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000052,0.000008,0,0,0,268435456,268435456,268435456,268435456,12445013.33,12423168,12455936,12445013.33,9450837.333,9428992,9461760,9450837.333
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:00:01 +0000 UTC,2024-11-21 01:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000911,0.000606,0.001445,0.000911,,,,,,,,143639585,143503360,143831040,143639585,135865641.3,135057408,136937472,135865641.3
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:00:01 +0000 UTC,2024-11-21 01:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000052,0.000008,0,0,0,268435456,268435456,268435456,268435456,12445013.33,12423168,12455936,12445013.33,9450837.333,9428992,9461760,9450837.333
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:00:01 +0000 UTC,2024-11-21 01:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000911,0.000606,0.001445,0.000911,,,,,,,,143639585,143503360,143831040,143639585,135865641.3,135057408,136937472,135865641.3
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:15:01 +0000 UTC,2024-11-21 01:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000057,0.000007,0,0,0,268435456,268435456,268435456,268435456,12439023.48,12423168,12455936,12439023.48,9444847.484,9428992,9461760,9444847.484
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:15:01 +0000 UTC,2024-11-21 01:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000875,0.000661,0.001135,0.000875,,,,,,,,143522783,143417344,143667200,143522783,135005745.5,134905856,135131136,135005745.5
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:15:01 +0000 UTC,2024-11-21 01:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000057,0.000007,0,0,0,268435456,268435456,268435456,268435456,12439023.48,12423168,12455936,12439023.48,9444847.484,9428992,9461760,9444847.484
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:15:01 +0000 UTC,2024-11-21 01:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000875,0.000661,0.001135,0.000875,,,,,,,,143522783,143417344,143667200,143522783,135005745.5,134905856,135131136,135005745.5
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:30:01 +0000 UTC,2024-11-21 01:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000062,0.000008,0,0,0,268435456,268435456,268435456,268435456,12430567.23,12423168,12455936,12430567.23,9436391.226,9428992,9461760,9436391.226
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:30:01 +0000 UTC,2024-11-21 01:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000917,0.000596,0.001532,0.000917,,,,,,,,143572067.1,143413248,143843328,143572067.1,135072735,134852608,137179136,135072735
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:30:01 +0000 UTC,2024-11-21 01:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000062,0.000008,0,0,0,268435456,268435456,268435456,268435456,12430567.23,12423168,12455936,12430567.23,9436391.226,9428992,9461760,9436391.226
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:30:01 +0000 UTC,2024-11-21 01:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000917,0.000596,0.001532,0.000917,,,,,,,,143572067.1,143413248,143843328,143572067.1,135072735,134852608,137179136,135072735
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:45:01 +0000 UTC,2024-11-21 02:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000006,0,0.000065,0.000006,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:45:01 +0000 UTC,2024-11-21 02:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.00093,0.000657,0.001649,0.00093,,,,,,,,143410380.8,143204352,143626240,143410380.8,137777561.6,137158656,139083776,137777561.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:45:01 +0000 UTC,2024-11-21 02:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000006,0,0.000065,0.000006,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 01:45:01 +0000 UTC,2024-11-21 02:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.00093,0.000657,0.001649,0.00093,,,,,,,,143410380.8,143204352,143626240,143410380.8,137777561.6,137158656,139083776,137777561.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 02:00:01 +0000 UTC,2024-11-21 02:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.00003,0.000007,0,0,0,268435456,268435456,268435456,268435456,12437367.47,12423168,12455936,12437367.47,9443191.467,9428992,9461760,9443191.467
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 02:00:01 +0000 UTC,2024-11-21 02:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000969,0.000665,0.001645,0.000969,,,,,,,,143502813.9,143372288,143740928,143502813.9,135939140.3,134930432,137392128,135939140.3
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 02:15:01 +0000 UTC,2024-11-21 02:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000038,0.000007,0,0,0,268435456,268435456,268435456,268435456,12437367.47,12423168,12455936,12437367.47,9443191.467,9428992,9461760,9443191.467
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 02:15:01 +0000 UTC,2024-11-21 02:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000974,0.000615,0.001544,0.000974,,,,,,,,144152985.6,143392768,144764928,144152985.6,134424712.5,133816320,135405568,134424712.5
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 02:30:01 +0000 UTC,2024-11-21 02:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000006,0,0.000033,0.000006,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 02:30:01 +0000 UTC,2024-11-21 02:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000925,0.000527,0.001258,0.000925,,,,,,,,143901729,143548416,144363520,143901729,133632660.6,133234688,133922816,133632660.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 02:45:01 +0000 UTC,2024-11-21 03:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000044,0.000007,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 02:45:01 +0000 UTC,2024-11-21 03:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000895,0.000602,0.001207,0.000895,,,,,,,,143543659.4,143319040,143736832,143543659.4,135275949.4,133177344,138940416,135275949.4
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 03:00:01 +0000 UTC,2024-11-21 03:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000011,0,0.000061,0.000011,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 03:00:01 +0000 UTC,2024-11-21 03:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000989,0.000707,0.001497,0.000989,,,,,,,,143611045.2,143462400,143785984,143611045.2,136058946.1,134545408,137887744,136058946.1
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 03:15:01 +0000 UTC,2024-11-21 03:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000012,0,0.000151,0.000012,0,0,0,268435456,268435456,268435456,268435456,12431624.26,12423168,12455936,12431624.26,9437448.258,9428992,9461760,9437448.258
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 03:15:01 +0000 UTC,2024-11-21 03:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000885,0.000644,0.001222,0.000885,,,,,,,,143597435.9,143515648,143745024,143597435.9,134390552.8,134275072,134725632,134390552.8
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 03:30:01 +0000 UTC,2024-11-21 03:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000048,0.000007,0,0,0,268435456,268435456,268435456,268435456,12429721.6,12423168,12455936,12429721.6,9435545.6,9428992,9461760,9435545.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 03:30:01 +0000 UTC,2024-11-21 03:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000968,0.000607,0.001513,0.000968,,,,,,,,143610811.7,143446016,143753216,143610811.7,134287769.6,134090752,134475776,134287769.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 03:45:01 +0000 UTC,2024-11-21 04:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000037,0.000007,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 03:45:01 +0000 UTC,2024-11-21 04:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.0009,0.000638,0.001363,0.0009,,,,,,,,143611767.5,143462400,143753216,143611767.5,134242030.9,134082560,134373376,134242030.9
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-21 04:00:01 +0000 UTC,2024-11-21 04:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.00004,0.000007,0,0,0,268435456,268435456,268435456,268435456,12451707.87,12423168,12455936,12451707.87,9457531.871,9428992,9461760,9457531.871
